date,open,high,low,close,volume,symbol,ema_fast,ema_slow,rsi_14,vwap
2026-01-05,2770.0,2828.0,2769.0,2815.60009765625,866733,ASIANPAINT.NS,2783.2760234654534,2787.2882205561996,56.11190683535084,2836.4882793688844
2026-01-06,2820.0,2848.39990234375,2811.60009765625,2845.800048828125,875891,ASIANPAINT.NS,2804.1173652530106,2795.089797659123,58.8806490620999,2836.626497929052
2026-01-07,2845.800048828125,2854.699951171875,2801.10009765625,2809.39990234375,636748,ASIANPAINT.NS,2805.878210949924,2796.9978116170737,53.482213895279976,2836.3358389416703
2026-01-08,2795.0,2804.699951171875,2770.10009765625,2786.5,620031,ASIANPAINT.NS,2799.4188072999495,2795.598103401464,53.97391054402387,2835.8231113437705
2026-01-09,2789.89990234375,2856.699951171875,2786.199951171875,2825.5,1657381,ASIANPAINT.NS,2808.1125381999664,2799.5850229479356,53.80953834170387,2835.546810578989
2026-01-12,2826.0,2900.0,2808.0,2896.39990234375,1743901,ASIANPAINT.NS,2837.5416595812276,2812.4936735340443,61.122228188477685,2837.2136426263214
2026-01-13,2900.0,2914.5,2870.800048828125,2886.300048828125,1051986,ASIANPAINT.NS,2853.79445599686,2822.334523573255,59.59424040026926,2838.011529310941
2026-01-14,2884.0,2884.0,2807.300048828125,2813.89990234375,958254,ASIANPAINT.NS,2840.4962714458234,2821.209907409321,53.0923258343692,2837.6597308279347
2026-01-15,2813.89990234375,2813.89990234375,2813.89990234375,2813.89990234375,0,ASIANPAINT.NS,2831.6308150784657,2820.2352400672453,58.019984452147355,2837.6597308279347
2026-01-16,2787.89990234375,2826.5,2750.5,2756.89990234375,1143463,ASIANPAINT.NS,2806.7205108335606,2811.790528370779,47.9366486660756,2836.277730537814
2026-01-19,2756.89990234375,2786.300048828125,2724.699951171875,2754.0,1342048,ASIANPAINT.NS,2789.1470072223738,2804.0851245880085,49.5047166229958,2834.6577683381793
2026-01-20,2740.0,2740.10009765625,2669.300048828125,2675.60009765625,911151,ASIANPAINT.NS,2751.2980373669993,2786.953787663774,40.6343567795438,2832.5596373404665
2026-01-21,2670.0,2688.0,2648.0,2661.10009765625,914318,ASIANPAINT.NS,2721.2320574634164,2770.173295662771,40.878994785001346,2830.319701547436
2026-01-22,2665.300048828125,2729.89990234375,2665.300048828125,2703.800048828125,1290346,ASIANPAINT.NS,2715.4213879183194,2761.323529418152,43.38969119756122,2828.0293255536994
2026-01-23,2703.800048828125,2782.89990234375,2690.800048828125,2703.699951171875,1786635,ASIANPAINT.NS,2711.5142423361713,2753.6403856519814,38.28270118348187,2824.98913692646
2026-01-27,2719.89990234375,2734.699951171875,2546.0,2622.800048828125,3818761,ASIANPAINT.NS,2681.942844500156,2736.195007408801,28.890560044668234,2814.9465433202404
2026-01-28,2535.0,2548.5,2451.0,2511.800048828125,3430002,ASIANPAINT.NS,2625.228579276146,2706.275679598044,25.31518990776678,2801.9998979561938
2026-01-29,2511.800048828125,2514.89990234375,2410.0,2416.0,3488159,ASIANPAINT.NS,2555.485719517431,2667.572255651638,22.583975089479722,2785.9330836676554
2026-01-30,2417.0,2445.0,2400.5,2428.300048828125,2048843,ASIANPAINT.NS,2513.090495954329,2635.6692947418364,19.39906775111791,2777.3981053484927
2026-02-02,2374.89990234375,2429.5,2372.0,2402.0,1183482,ASIANPAINT.NS,2476.0603306362195,2604.513388776258,9.099935288989997,2772.293480425696
2026-02-03,2525.0,2525.0,2391.0,2426.0,2233860,ASIANPAINT.NS,2459.37355375748,2580.7116036060906,12.776968099829546,2763.6277691715795
2026-02-04,2430.0,2463.800048828125,2417.10009765625,2452.699951171875,970973,ASIANPAINT.NS,2457.149019562278,2563.6433832815287,18.459653896678958,2760.2821820536756
2026-02-05,2445.0,2455.800048828125,2402.60009765625,2432.10009765625,1047405,ASIANPAINT.NS,2448.799378926936,2546.1042785314917,17.818611492723917,2756.516676491964
2026-02-06,2432.0,2444.0,2386.10009765625,2401.10009765625,1043982,ASIANPAINT.NS,2432.899618503374,2526.7703877481263,18.635402991498964,2752.497973371428
2026-02-09,2404.0,2426.199951171875,2396.800048828125,2417.39990234375,669839,ASIANPAINT.NS,2427.733046450166,2512.187656360876,21.012717523303976,2750.084412582085
2026-02-10,2419.0,2420.0,2386.89990234375,2393.60009765625,1513620,ASIANPAINT.NS,2416.355396852194,2496.375981866926,23.193891465931216,2744.375390310983
2026-02-11,2399.0,2405.699951171875,2376.300048828125,2392.5,3177710,ASIANPAINT.NS,2408.403597901463,2482.525850951336,23.80020460962237,2732.92959378947
2026-02-12,2398.0,2413.89990234375,2377.0,2410.5,607767,ASIANPAINT.NS,2409.1023986009754,2472.9224041578245,19.942585130279312,2730.9360702014787
2026-02-13,2408.89990234375,2411.800048828125,2360.10009765625,2366.39990234375,675635,ASIANPAINT.NS,2394.8682331819005,2458.719403915948,18.292887236701816,2728.4476292965787
2026-02-16,2360.0,2405.10009765625,2356.800048828125,2397.199951171875,683108,ASIANPAINT.NS,2395.645472511892,2450.5168102167386,26.58777614048884,2726.1770866952866
2026-02-17,2399.5,2452.39990234375,2399.5,2437.39990234375,1004356,ASIANPAINT.NS,2409.563615789178,2448.7678891670066,40.94888191249543,2723.295822536788
2026-02-18,2440.0,2448.199951171875,2416.5,2432.10009765625,551809,ASIANPAINT.NS,2417.0757764115356,2446.5455169655725,52.51171952960391,2721.7082554322274
2026-02-19,2420.0,2428.0,2391.10009765625,2400.800048828125,971600,ASIANPAINT.NS,2411.6505338837324,2440.446121213913,45.94992053732588,2718.6570071597876
2026-02-20,2378.199951171875,2435.699951171875,2376.10009765625,2428.10009765625,790329,ASIANPAINT.NS,2417.133721807905,2438.799984739558,53.83261895509097,2716.427020158803
2026-02-23,2424.699951171875,2446.60009765625,2411.5,2429.699951171875,634365,ASIANPAINT.NS,2421.3224649292288,2437.586646930534,50.581571605644186,2714.6715076277583
2026-02-24,2413.0,2441.5,2403.699951171875,2413.10009765625,499660,ASIANPAINT.NS,2418.581675838236,2434.3217736939628,43.57143706428126,2713.2241647383944
2026-02-25,2416.0,2427.89990234375,2400.0,2416.39990234375,526764,ASIANPAINT.NS,2417.854418006741,2431.932190847268,47.29958075222726,2711.7298904749746
2026-02-26,2416.10009765625,2422.199951171875,2382.0,2394.89990234375,588742,ASIANPAINT.NS,2410.202912785744,2426.9945523801325,48.897544001000185,2709.957214272467
2026-02-27,2385.0,2397.60009765625,2359.0,2376.199951171875,2531619,ASIANPAINT.NS,2398.868592247788,2420.2219388856984,42.7362405875228,2702.116019642935
2026-03-02,2300.0,2337.89990234375,2283.5,2307.10009765625,2528308,ASIANPAINT.NS,2368.279094050609,2405.139026721772,36.850082988660695,2693.060245041865
2026-03-04,2260.699951171875,2290.89990234375,2216.300048828125,2285.199951171875,1610358,ASIANPAINT.NS,2340.586046424364,2389.147149981786,34.658247979396364,2687.1904991428523
2026-03-05,2285.199951171875,2313.0,2253.699951171875,2287.800048828125,925040,ASIANPAINT.NS,2322.9907138922845,2375.6342031612976,31.648203340268793,2683.9158250026467
2026-03-06,2261.699951171875,2307.89990234375,2253.699951171875,2279.5,979742,ASIANPAINT.NS,2308.493809261523,2362.816309406458,35.443878644326205,2680.434098759151
2026-03-09,2200.0,2230.0,2162.60009765625,2220.800048828125,2198153,ASIANPAINT.NS,2279.2625557837237,2343.8808079960136,22.97790762731387,2671.7241397775615
2026-03-10,2251.60009765625,2305.10009765625,2251.60009765625,2280.39990234375,1192174,ASIANPAINT.NS,2279.6416713037324,2335.4166872423784,27.298971896237916,2667.7432355483984
2026-03-11,2290.0,2302.0,2226.0,2232.0,687786,ASIANPAINT.NS,2263.7611142024884,2321.627795610061,24.273540866778987,2665.2008118430786
2026-03-12,2208.0,2249.89990234375,2201.0,2221.199951171875,1384055,ASIANPAINT.NS,2249.574059858951,2308.2374163516365,25.6242693662672,2660.0481503399355
2026-03-13,2204.699951171875,2219.699951171875,2190.0,2196.800048828125,949233,ASIANPAINT.NS,2231.9827228486756,2293.379100681835,18.358343046654,2656.3901984238446
2026-03-16,2185.39990234375,2227.800048828125,2175.10009765625,2217.699951171875,1111587,ASIANPAINT.NS,2227.2217989564087,2283.2885474138407,22.45317351653219,2652.370851053811
2026-03-17,2217.699951171875,2261.5,2217.199951171875,2238.199951171875,875461,ASIANPAINT.NS,2230.881183028231,2277.2767345815787,27.501879577643038,2649.4036435909297
2026-03-18,2235.10009765625,2270.39990234375,2228.60009765625,2262.10009765625,844912,ASIANPAINT.NS,2241.2874879042374,2275.253182991535,31.15076003941563,2646.744131275884
2026-03-19,2220.0,2239.0,2180.60009765625,2186.0,889334,ASIANPAINT.NS,2222.8583252694916,2263.352758592664,27.484377417592654,2643.4378783475963
2026-03-20,2210.89990234375,2224.5,2185.0,2195.39990234375,875920,ASIANPAINT.NS,2213.705517627578,2254.2923777594756,30.11437449551326,2640.293520363547
2026-03-23,2180.0,2180.0,2115.0,2121.300048828125,978398,ASIANPAINT.NS,2182.903694694427,2236.5600672352957,29.7867593508917,2636.2567044342804
2026-03-24,2184.0,2224.5,2153.300048828125,2217.300048828125,1561016,ASIANPAINT.NS,2194.3691460723267,2233.9920647810063,43.638754017549594,2631.1212183816647
2026-03-25,2225.10009765625,2289.699951171875,2222.0,2270.199951171875,1270855,ASIANPAINT.NS,2219.6460811055094,2238.8197829664555,48.49314106406941,2627.5550561352175
2026-03-27,2246.300048828125,2269.0,2201.10009765625,2207.39990234375,1089010,ASIANPAINT.NS,2215.5640215182566,2234.630465550095,44.353942616011814,2624.027511346845
2026-03-30,2185.300048828125,2202.89990234375,2151.0,2165.199951171875,1513565,ASIANPAINT.NS,2198.7759980694627,2225.3730636329988,45.53053526500269,2618.7352275783014
2026-04-01,2224.800048828125,2246.60009765625,2198.39990234375,2225.800048828125,1209900,ASIANPAINT.NS,2207.784014989017,2225.429994992349,45.61798756724156,2615.145371904445
2026-04-02,2185.0,2185.10009765625,2142.39990234375,2169.0,1854061,ASIANPAINT.NS,2194.856009992678,2217.905995660036,45.0110857028846,2608.985537743832
2026-04-06,2169.0,2193.199951171875,2145.89990234375,2184.300048828125,2048228,ASIANPAINT.NS,2191.3373562711604,2213.4252027491143,47.09860764188301,2602.605251343758
2026-04-07,2167.699951171875,2198.699951171875,2145.0,2186.199951171875,1793007,ASIANPAINT.NS,2189.624887904732,2209.7951692054826,49.135955384428016,2597.1999702912667
2026-04-08,2284.5,2336.89990234375,2245.199951171875,2282.39990234375,2914729,ASIANPAINT.NS,2220.549892717738,2219.475800290585,54.69725248722489,2590.6944201194933
2025-11-10,1222.0,1232.800048828125,1215.5,1217.0,4140568,AXISBANK.NS,1217.0,1217.0,0.0,1217.0
2025-11-11,1218.0999755859375,1225.0,1209.4000244140625,1222.5,5615453,AXISBANK.NS,1218.8333333333335,1217.7333333333333,99.99999996363637,1220.165736471867
2025-11-12,1227.9000244140625,1232.699951171875,1216.5,1221.5999755859375,6782513,AXISBANK.NS,1219.755547417535,1218.2488856336806,85.93717217570429,1220.753923153727
2025-11-13,1219.0,1234.800048828125,1213.199951171875,1225.199951171875,3345231,AXISBANK.NS,1221.5703486689818,1219.1756943721066,90.999755859375,1221.5019198612508
2025-11-14,1224.0,1246.0,1222.0,1241.5999755859375,5197740,AXISBANK.NS,1228.2468909746337,1222.1655985339507,96.5908197661246,1225.6669198547693
2025-11-17,1243.9000244140625,1261.0,1240.4000244140625,1249.5999755859375,4088026,AXISBANK.NS,1235.3645858450684,1225.8235154742156,97.38365181597204,1229.0210688840584
2025-11-18,1250.0,1273.5,1247.5999755859375,1265.4000244140625,10175969,AXISBANK.NS,1245.3763987014,1231.1003833328618,98.20712529696843,1238.4297972958386
2025-11-19,1268.0,1273.0,1257.800048828125,1270.4000244140625,4101288,AXISBANK.NS,1253.7176072722875,1236.3403354770219,98.36952315241741,1241.4477214019255
2025-11-20,1275.0,1287.300048828125,1262.5999755859375,1285.199951171875,4617594,AXISBANK.NS,1264.2117219054835,1242.8549509030024,98.71425083705357,1245.6510425571282
2025-11-21,1284.0,1284.5,1273.0,1275.800048828125,6363593,AXISBANK.NS,1268.074497546364,1247.2476306263522,87.02778409824674,1249.1759946660954
2025-11-24,1279.199951171875,1290.9000244140625,1266.5999755859375,1269.0,10491953,AXISBANK.NS,1268.3829983642427,1250.1479465428386,80.1624300785952,1252.3798265039106
2025-11-25,1269.0999755859375,1276.699951171875,1263.699951171875,1266.300048828125,5290156,AXISBANK.NS,1267.6886818522034,1252.3015601808768,77.72784194829376,1253.4286807917047
2025-11-26,1271.9000244140625,1292.800048828125,1269.300048828125,1290.199951171875,4842021,AXISBANK.NS,1275.192438292094,1257.3546789796765,82.44684304847326,1255.800996176829
2025-11-27,1297.0,1304.0,1281.0,1287.300048828125,5924706,AXISBANK.NS,1279.228308470771,1261.3473949594697,80.38039189206299,1258.1056389990495
2025-11-28,1287.300048828125,1289.0,1275.0,1279.699951171875,3093636,AXISBANK.NS,1279.3855227044724,1263.7944024544572,75.4258112292985,1258.9002695014076
2025-12-01,1288.0,1289.0,1268.5,1275.699951171875,4098016,AXISBANK.NS,1278.1569988602732,1265.3818089501128,71.83909543548504,1259.6811083857203
2025-12-02,1270.699951171875,1281.0,1255.0999755859375,1258.0,8115347,AXISBANK.NS,1271.4379992401823,1264.3975677567644,63.13134738230893,1259.53941501178
2025-12-03,1255.0,1272.9000244140625,1255.0,1270.699951171875,3582794,AXISBANK.NS,1271.1919832174133,1265.2378855454458,65.40287415410147,1259.939808140109
2025-12-04,1270.699951171875,1282.800048828125,1269.4000244140625,1280.0,3216108,AXISBANK.NS,1274.127988811609,1267.2061674727197,63.65579578969485,1260.565671995167
2025-12-05,1275.199951171875,1285.0,1267.300048828125,1282.5,2728214,AXISBANK.NS,1276.9186592077394,1269.2453451430238,62.17619904277168,1261.1312236163992
2025-12-08,1284.0,1288.800048828125,1265.0999755859375,1273.800048828125,2969478,AXISBANK.NS,1275.8791224145348,1269.852638967704,53.28126892452885,1261.4770561043174
2025-12-09,1272.0,1281.4000244140625,1263.199951171875,1275.9000244140625,4239279,AXISBANK.NS,1275.8860897477107,1270.6589570272185,52.19824827090911,1262.018050248436
2025-12-10,1273.0,1284.0,1268.300048828125,1278.5999755859375,2928746,AXISBANK.NS,1276.790718360453,1271.7177595017145,47.0796473560889,1262.436893762948
2025-12-11,1277.4000244140625,1282.0,1271.0,1272.699951171875,2017404,AXISBANK.NS,1275.4271292975936,1271.8487183910693,48.584427137795956,1262.6124084229345
2025-12-12,1278.0,1291.0,1277.9000244140625,1286.0999755859375,2281078,AXISBANK.NS,1278.9847447270417,1273.7488860170517,57.36434760574457,1263.0579664192562
2025-12-15,1285.0,1290.4000244140625,1280.0,1284.800048828125,1634472,AXISBANK.NS,1280.9231794274028,1275.2223743918616,58.06453672761329,1263.3495353532828
2025-12-16,1277.0999755859375,1277.5999755859375,1216.9000244140625,1219.5999755859375,11542048,AXISBANK.NS,1260.4821114802478,1267.8060545510718,27.37178499019133,1259.5648963657457
2025-12-17,1220.5999755859375,1236.0,1220.300048828125,1224.699951171875,5147181,AXISBANK.NS,1248.5547247107902,1262.0585741005123,30.214880854091206,1258.2698441113187
2025-12-18,1226.0999755859375,1238.5,1220.199951171875,1229.800048828125,3441592,AXISBANK.NS,1242.3031660832353,1257.7574373975274,33.97562042628189,1257.5798934104037
2025-12-19,1236.699951171875,1241.5,1229.0999755859375,1230.5999755859375,5055047,AXISBANK.NS,1238.4021025841362,1254.1364424893154,35.213110922380025,1256.6525302365396
2025-12-22,1235.0,1236.9000244140625,1226.800048828125,1233.199951171875,2405809,AXISBANK.NS,1236.6680521133826,1251.3449103136568,40.97523054780646,1256.2750546848451
2025-12-23,1239.0,1239.0,1223.5,1225.0,2920318,AXISBANK.NS,1232.7787014089217,1247.8322556051692,32.80662725632763,1255.6757300531203
2025-12-24,1230.0,1235.4000244140625,1224.699951171875,1226.300048828125,3155506,AXISBANK.NS,1230.6191505486563,1244.9612947015632,28.502804980550835,1255.0798071768138
2025-12-26,1225.0,1229.9000244140625,1222.0,1228.199951171875,1665983,AXISBANK.NS,1229.8127507563959,1242.7264488976048,28.15762906279707,1254.7949652658597
2025-12-29,1228.199951171875,1233.9000244140625,1219.0,1232.0,2209655,AXISBANK.NS,1230.5418338375973,1241.2962557112576,32.495777631465955,1254.4790225969236
2025-12-30,1233.0,1252.0999755859375,1232.0,1246.0,5673233,AXISBANK.NS,1235.6945558917316,1241.9234216164232,38.613845737624,1254.1876590298987
2025-12-31,1246.0,1271.5,1245.0,1269.4000244140625,3711090,AXISBANK.NS,1246.929712065842,1245.5869686561084,46.97370027240954,1254.522087341718
2026-01-01,1270.0,1279.199951171875,1263.800048828125,1274.4000244140625,2022412,AXISBANK.NS,1256.0864828485824,1249.4287094238357,50.562565690561804,1254.7574153441944
2026-01-02,1273.9000244140625,1281.800048828125,1264.300048828125,1266.9000244140625,5860547,AXISBANK.NS,1259.6909967037425,1251.7582180891993,43.38844434281256,1255.1601636864807
2026-01-05,1274.199951171875,1289.699951171875,1270.0,1285.800048828125,6177100,AXISBANK.NS,1268.3940140785367,1256.2971288543895,50.307125215010146,1256.1951435565875
2026-01-06,1304.5999755859375,1304.5999755859375,1285.4000244140625,1293.800048828125,6751769,AXISBANK.NS,1276.8626923283996,1261.297518184221,85.13261855908448,1257.5341306493096
2026-01-07,1293.0,1299.0,1284.0,1295.5,5440002,AXISBANK.NS,1283.075128218933,1265.8578490929915,84.6380052124765,1258.5929519888723
2026-01-08,1291.0999755859375,1303.199951171875,1283.800048828125,1286.800048828125,3949654,AXISBANK.NS,1284.316768421997,1268.6501423910092,76.9376678758342,1259.1527634992565
2026-01-09,1286.800048828125,1295.300048828125,1270.0999755859375,1272.0,5531427,AXISBANK.NS,1280.2111789479982,1269.096790072208,67.27881874992994,1259.5001915855569
2026-01-12,1274.699951171875,1279.5999755859375,1266.5,1274.199951171875,6489750,AXISBANK.NS,1278.2074363559573,1269.7772115521636,67.16919327201867,1259.9522461938166
2026-01-13,1274.0,1284.0,1258.699951171875,1262.0,5163166,AXISBANK.NS,1272.8049575706382,1268.740250011875,64.9919081365764,1260.0011506960907
2026-01-14,1255.0,1308.0,1253.5,1298.800048828125,7776704,AXISBANK.NS,1281.4699879898005,1272.748223187375,72.81310401411069,1261.3483208197363
2026-01-15,1298.800048828125,1298.800048828125,1298.800048828125,1298.800048828125,0,AXISBANK.NS,1287.2466749359087,1276.221799939475,72.48410753383757,1261.3483208197363
2026-01-16,1298.800048828125,1309.0,1286.5,1294.199951171875,5175495,AXISBANK.NS,1289.5644336812309,1278.6188867704616,69.7084701918004,1262.090305416285
2026-01-19,1307.0,1327.0,1297.0999755859375,1307.5,8833223,AXISBANK.NS,1295.5429557874872,1282.4697018677334,69.5735078836704,1263.7757991560254
2026-01-20,1306.0999755859375,1310.9000244140625,1290.0,1293.5,6268527,AXISBANK.NS,1294.8619705249916,1283.940408285369,58.158416938094604,1264.5386569145708
2026-01-21,1290.0,1297.699951171875,1267.4000244140625,1284.9000244140625,3854702,AXISBANK.NS,1291.5413218213487,1284.0683571025281,53.46992617693331,1264.8550049709934
2026-01-22,1290.0,1298.9000244140625,1281.4000244140625,1294.800048828125,5949677,AXISBANK.NS,1292.627564156941,1285.4992493326079,59.076125933297384,1265.5562891073773
2026-01-23,1297.0,1299.0,1248.0,1258.0,8885549,AXISBANK.NS,1281.085042771294,1281.8326827549267,41.899757282244046,1265.3009375152387
2026-01-27,1288.800048828125,1333.199951171875,1278.4000244140625,1315.800048828125,22715357,AXISBANK.NS,1292.6567114569043,1286.3616648980199,54.968379729945795,1269.3166548485594
2026-01-28,1348.0,1369.4000244140625,1310.199951171875,1319.800048828125,15426403,AXISBANK.NS,1301.7044905806447,1290.8201160887006,55.4313874858667,1271.9032643246928
2026-01-29,1318.0,1367.0,1306.0,1363.699951171875,16107684,AXISBANK.NS,1322.3696441110549,1300.5374274331239,64.85126667326762,1276.5649541005141
2026-01-30,1352.0,1378.699951171875,1352.0,1370.4000244140625,14758482,AXISBANK.NS,1338.3797708787242,1309.8524403639158,69.61721638018938,1280.7369013886762
2026-02-02,1339.0,1352.699951171875,1302.9000244140625,1311.5,8647298,AXISBANK.NS,1329.419847252483,1310.0721149820604,56.065043774577795,1281.5179423300663
2026-02-03,1403.0,1418.300048828125,1345.5,1356.199951171875,10384723,AXISBANK.NS,1338.346548558947,1316.2224931407025,63.85292404862416,1283.7276274923895
2026-02-04,1369.699951171875,1369.9000244140625,1336.5999755859375,1338.699951171875,6672251,AXISBANK.NS,1338.464349429923,1319.2194875448588,56.22074805799079,1284.7531786612867
2026-02-05,1340.0,1340.0,1317.4000244140625,1330.5999755859375,3766488,AXISBANK.NS,1335.8428914819278,1320.736885950336,54.83575277210472,1285.2309683008846
2026-02-06,1325.0,1346.4000244140625,1324.699951171875,1341.5999755859375,5876574,AXISBANK.NS,1337.7619195165978,1323.518631235083,57.07040782473445,1286.1328529352024
2026-02-09,1350.0,1350.0,1330.699951171875,1341.4000244140625,4077536,AXISBANK.NS,1338.974621149086,1325.9028169922801,55.26234507661703,1286.7396684161415
